Address,Point,Name,Value,Time
250,0,Pulse_1,192.0,2019-06-17 02:55:00
250,1,Pulse_1 Ave Rate,0.0,2019-06-17 02:55:00
250,2,Pulse_1 Instantaneous,,2019-06-17 02:55:00
250,3,Pulse_1 Min,,2019-06-17 02:55:00
250,4,Pulse_1 Max,,2019-06-17 02:55:00
250,5,Pulse_2,1.0,2019-06-17 02:55:00
250,6,Pulse_2 Ave Rate,0.0,2019-06-17 02:55:00
250,7,Pulse_2 Instantaneous,,2019-06-17 02:55:00
250,8,Pulse_2 Min,,2019-06-17 02:55:00
250,9,Pulse_2 Max,,2019-06-17 02:55:00
250,10,Pulse_3,1.0,2019-06-17 02:55:00
250,11,Pulse_3 Ave Rate,0.0,2019-06-17 02:55:00
250,12,Pulse_3 Instantaneous,,2019-06-17 02:55:00
250,13,Pulse_3 Min,,2019-06-17 02:55:00
250,14,Pulse_3 Max,,2019-06-17 02:55:00
250,15,Pulse_4,1.0,2019-06-17 02:55:00
250,16,Pulse_4 Ave Rate,0.0,2019-06-17 02:55:00
250,17,Pulse_4 Instantaneous,,2019-06-17 02:55:00
250,18,Pulse_4 Min,,2019-06-17 02:55:00
250,19,Pulse_4 Max,,2019-06-17 02:55:00
250,20,Pulse_5,1.0,2019-06-17 02:55:00
250,21,Pulse_5 Ave Rate,0.0,2019-06-17 02:55:00
250,22,Pulse_5 Instantaneous,,2019-06-17 02:55:00
250,23,Pulse_5 Min,,2019-06-17 02:55:00
250,24,Pulse_5 Max,,2019-06-17 02:55:00
250,25,Pulse_6,1.0,2019-06-17 02:55:00
250,26,Pulse_6 Ave Rate,0.0,2019-06-17 02:55:00
250,27,Pulse_6 Instantaneous,,2019-06-17 02:55:00
250,28,Pulse_6 Min,,2019-06-17 02:55:00
250,29,Pulse_6 Max,,2019-06-17 02:55:00
250,30,Pulse_7,4.043,2019-06-17 02:55:00
250,31,Pulse_7 Ave,4.043,2019-06-17 02:55:00
250,32,Pulse_7 Min,4.043,2019-06-17 02:55:00
250,33,Pulse_7 Max,4.043,2019-06-17 02:55:00
250,34,-,,2019-06-17 02:55:00
250,35,Pulse_8,171.0,2019-06-17 02:55:00
250,36,Pulse_8 Ave Rate,0.0,2019-06-17 02:55:00
250,37,Pulse_8 Instantaneous,,2019-06-17 02:55:00
250,38,Pulse_8 Min,,2019-06-17 02:55:00
250,39,Pulse_8 Max,,2019-06-17 02:55:00
250,40,Output 01,0.0,2019-06-17 02:55:00
250,41,Output 02,0.0,2019-06-17 02:55:00
250,0,Pulse_1,192.0,2019-06-17 03:00:00
250,1,Pulse_1 Ave Rate,0.0,2019-06-17 03:00:00
250,2,Pulse_1 Instantaneous,,2019-06-17 03:00:00
250,3,Pulse_1 Min,,2019-06-17 03:00:00
250,4,Pulse_1 Max,,2019-06-17 03:00:00
250,5,Pulse_2,1.0,2019-06-17 03:00:00
250,6,Pulse_2 Ave Rate,0.0,2019-06-17 03:00:00
250,7,Pulse_2 Instantaneous,,2019-06-17 03:00:00
250,8,Pulse_2 Min,,2019-06-17 03:00:00
250,9,Pulse_2 Max,,2019-06-17 03:00:00
250,10,Pulse_3,1.0,2019-06-17 03:00:00
250,11,Pulse_3 Ave Rate,0.0,2019-06-17 03:00:00
250,12,Pulse_3 Instantaneous,,2019-06-17 03:00:00
250,13,Pulse_3 Min,,2019-06-17 03:00:00
250,14,Pulse_3 Max,,2019-06-17 03:00:00
250,15,Pulse_4,1.0,2019-06-17 03:00:00
250,16,Pulse_4 Ave Rate,0.0,2019-06-17 03:00:00
250,17,Pulse_4 Instantaneous,,2019-06-17 03:00:00
250,18,Pulse_4 Min,,2019-06-17 03:00:00
250,19,Pulse_4 Max,,2019-06-17 03:00:00
250,20,Pulse_5,1.0,2019-06-17 03:00:00
250,21,Pulse_5 Ave Rate,0.0,2019-06-17 03:00:00
250,22,Pulse_5 Instantaneous,,2019-06-17 03:00:00
250,23,Pulse_5 Min,,2019-06-17 03:00:00
250,24,Pulse_5 Max,,2019-06-17 03:00:00
250,25,Pulse_6,1.0,2019-06-17 03:00:00
250,26,Pulse_6 Ave Rate,0.0,2019-06-17 03:00:00
250,27,Pulse_6 Instantaneous,,2019-06-17 03:00:00
250,28,Pulse_6 Min,,2019-06-17 03:00:00
250,29,Pulse_6 Max,,2019-06-17 03:00:00
250,30,Pulse_7,4.043,2019-06-17 03:00:00
250,31,Pulse_7 Ave,4.043,2019-06-17 03:00:00
250,32,Pulse_7 Min,4.043,2019-06-17 03:00:00
250,33,Pulse_7 Max,4.043,2019-06-17 03:00:00
250,34,-,,2019-06-17 03:00:00
250,35,Pulse_8,171.0,2019-06-17 03:00:00
250,36,Pulse_8 Ave Rate,0.0,2019-06-17 03:00:00
250,37,Pulse_8 Instantaneous,,2019-06-17 03:00:00
250,38,Pulse_8 Min,,2019-06-17 03:00:00
250,39,Pulse_8 Max,,2019-06-17 03:00:00
250,40,Output 01,0.0,2019-06-17 03:00:00
250,41,Output 02,0.0,2019-06-17 03:00:00
250,0,Pulse_1,192.0,2019-06-17 03:05:00
250,1,Pulse_1 Ave Rate,0.0,2019-06-17 03:05:00
250,2,Pulse_1 Instantaneous,,2019-06-17 03:05:00
250,3,Pulse_1 Min,,2019-06-17 03:05:00
250,4,Pulse_1 Max,,2019-06-17 03:05:00
250,5,Pulse_2,1.0,2019-06-17 03:05:00
250,6,Pulse_2 Ave Rate,0.0,2019-06-17 03:05:00
250,7,Pulse_2 Instantaneous,,2019-06-17 03:05:00
250,8,Pulse_2 Min,,2019-06-17 03:05:00
250,9,Pulse_2 Max,,2019-06-17 03:05:00
250,10,Pulse_3,1.0,2019-06-17 03:05:00
250,11,Pulse_3 Ave Rate,0.0,2019-06-17 03:05:00
250,12,Pulse_3 Instantaneous,,2019-06-17 03:05:00
250,13,Pulse_3 Min,,2019-06-17 03:05:00
250,14,Pulse_3 Max,,2019-06-17 03:05:00
250,15,Pulse_4,1.0,2019-06-17 03:05:00
250,16,Pulse_4 Ave Rate,0.0,2019-06-17 03:05:00
250,17,Pulse_4 Instantaneous,,2019-06-17 03:05:00
250,18,Pulse_4 Min,,2019-06-17 03:05:00
250,19,Pulse_4 Max,,2019-06-17 03:05:00
250,20,Pulse_5,1.0,2019-06-17 03:05:00
250,21,Pulse_5 Ave Rate,0.0,2019-06-17 03:05:00
250,22,Pulse_5 Instantaneous,,2019-06-17 03:05:00
250,23,Pulse_5 Min,,2019-06-17 03:05:00
250,24,Pulse_5 Max,,2019-06-17 03:05:00
250,25,Pulse_6,1.0,2019-06-17 03:05:00
250,26,Pulse_6 Ave Rate,0.0,2019-06-17 03:05:00
250,27,Pulse_6 Instantaneous,,2019-06-17 03:05:00
250,28,Pulse_6 Min,,2019-06-17 03:05:00
250,29,Pulse_6 Max,,2019-06-17 03:05:00
250,30,Pulse_7,4.043,2019-06-17 03:05:00
250,31,Pulse_7 Ave,4.043,2019-06-17 03:05:00
250,32,Pulse_7 Min,4.043,2019-06-17 03:05:00
250,33,Pulse_7 Max,4.043,2019-06-17 03:05:00
250,34,-,,2019-06-17 03:05:00
250,35,Pulse_8,171.0,2019-06-17 03:05:00
250,36,Pulse_8 Ave Rate,0.0,2019-06-17 03:05:00
250,37,Pulse_8 Instantaneous,,2019-06-17 03:05:00
250,38,Pulse_8 Min,,2019-06-17 03:05:00
250,39,Pulse_8 Max,,2019-06-17 03:05:00
250,40,Output 01,0.0,2019-06-17 03:05:00
250,41,Output 02,0.0,2019-06-17 03:05:00
250,0,Pulse_1,243.0,2019-06-17 03:10:00
250,1,Pulse_1 Ave Rate,612.0,2019-06-17 03:10:00
250,2,Pulse_1 Instantaneous,17999.998,2019-06-17 03:10:00
250,3,Pulse_1 Min,2571.429,2019-06-17 03:10:00
250,4,Pulse_1 Max,17999.998,2019-06-17 03:10:00
250,5,Pulse_2,1.0,2019-06-17 03:10:00
250,6,Pulse_2 Ave Rate,0.0,2019-06-17 03:10:00
250,7,Pulse_2 Instantaneous,,2019-06-17 03:10:00
250,8,Pulse_2 Min,,2019-06-17 03:10:00
250,9,Pulse_2 Max,,2019-06-17 03:10:00
250,10,Pulse_3,1.0,2019-06-17 03:10:00
250,11,Pulse_3 Ave Rate,0.0,2019-06-17 03:10:00
250,12,Pulse_3 Instantaneous,,2019-06-17 03:10:00
250,13,Pulse_3 Min,,2019-06-17 03:10:00
250,14,Pulse_3 Max,,2019-06-17 03:10:00
250,15,Pulse_4,1.0,2019-06-17 03:10:00
250,16,Pulse_4 Ave Rate,0.0,2019-06-17 03:10:00
250,17,Pulse_4 Instantaneous,,2019-06-17 03:10:00
250,18,Pulse_4 Min,,2019-06-17 03:10:00
250,19,Pulse_4 Max,,2019-06-17 03:10:00
250,20,Pulse_5,1.0,2019-06-17 03:10:00
250,21,Pulse_5 Ave Rate,0.0,2019-06-17 03:10:00
250,22,Pulse_5 Instantaneous,,2019-06-17 03:10:00
250,23,Pulse_5 Min,,2019-06-17 03:10:00
250,24,Pulse_5 Max,,2019-06-17 03:10:00
250,25,Pulse_6,1.0,2019-06-17 03:10:00
250,26,Pulse_6 Ave Rate,0.0,2019-06-17 03:10:00
250,27,Pulse_6 Instantaneous,,2019-06-17 03:10:00
250,28,Pulse_6 Min,,2019-06-17 03:10:00
250,29,Pulse_6 Max,,2019-06-17 03:10:00
250,30,Pulse_7,4.043,2019-06-17 03:10:00
250,31,Pulse_7 Ave,4.043,2019-06-17 03:10:00
250,32,Pulse_7 Min,4.043,2019-06-17 03:10:00
250,33,Pulse_7 Max,4.043,2019-06-17 03:10:00
250,34,-,,2019-06-17 03:10:00
250,35,Pulse_8,171.0,2019-06-17 03:10:00
250,36,Pulse_8 Ave Rate,0.0,2019-06-17 03:10:00
250,37,Pulse_8 Instantaneous,,2019-06-17 03:10:00
250,38,Pulse_8 Min,,2019-06-17 03:10:00
250,39,Pulse_8 Max,,2019-06-17 03:10:00
250,40,Output 01,0.0,2019-06-17 03:10:00
250,41,Output 02,0.0,2019-06-17 03:10:00
250,0,Pulse_1,403.0,2019-07-19 22:39:56
