Address,Point,Name,Value,Time
41,0,50 East Gas,124544.0,2019-07-19 22:41:13
41,1,50 East Gas Rate,0.1,2019-07-19 22:41:13
41,2,50 East Gas Instantaneous,,2019-07-19 22:41:13
41,3,50 East Gas Min,,2019-07-19 22:41:13
41,4,50 East Gas Max,,2019-07-19 22:41:13
41,5,Pulse #2,0.0,2019-07-19 22:41:13
41,6,Pulse #2 Rate,0.0,2019-07-19 22:41:13
41,7,Pulse #2 Instantaneous,0.0,2019-07-19 22:41:13
41,8,Pulse #2 Min,0.0,2019-07-19 22:41:13
41,9,Pulse #2 Max,0.0,2019-07-19 22:41:13
41,0,50 East Gas,124544.0,2019-07-19 22:49:30
41,1,50 East Gas Rate,0.0,2019-07-19 22:49:30
41,2,50 East Gas Instantaneous,0.0,2019-07-19 22:49:30
41,3,50 East Gas Min,0.0,2019-07-19 22:49:30
41,4,50 East Gas Max,0.0,2019-07-19 22:49:30
41,5,Pulse #2,0.0,2019-07-19 22:49:30
41,6,Pulse #2 Rate,0.0,2019-07-19 22:49:30
41,7,Pulse #2 Instantaneous,0.0,2019-07-19 22:49:30
41,8,Pulse #2 Min,0.0,2019-07-19 22:49:30
41,9,Pulse #2 Max,0.0,2019-07-19 22:49:30
41,0,50 East Gas,124545.0,2019-07-19 22:55:45
41,1,50 East Gas Rate,0.2,2019-07-19 22:55:45
41,2,50 East Gas Instantaneous,0.0,2019-07-19 22:55:45
41,3,50 East Gas Min,0.05,2019-07-19 22:55:45
41,4,50 East Gas Max,0.0,2019-07-19 22:55:45
41,5,Pulse #2,0.0,2019-07-19 22:55:45
41,6,Pulse #2 Rate,0.0,2019-07-19 22:55:45
41,7,Pulse #2 Instantaneous,0.0,2019-07-19 22:55:45
41,8,Pulse #2 Min,0.0,2019-07-19 22:55:45
41,9,Pulse #2 Max,0.0,2019-07-19 22:55:45
41,0,50 East Gas,124545.0,2019-07-19 23:00:40
41,1,50 East Gas Rate,0.0,2019-07-19 23:00:40
41,2,50 East Gas Instantaneous,0.0,2019-07-19 23:00:40
41,3,50 East Gas Min,0.0,2019-07-19 23:00:40
41,4,50 East Gas Max,0.0,2019-07-19 23:00:40
41,5,Pulse #2,0.0,2019-07-19 23:00:40
41,6,Pulse #2 Rate,0.0,2019-07-19 23:00:40
41,7,Pulse #2 Instantaneous,0.0,2019-07-19 23:00:40
41,8,Pulse #2 Min,0.0,2019-07-19 23:00:40
41,9,Pulse #2 Max,0.0,2019-07-19 23:00:40
41,0,50 East Gas,,2019-07-19 23:05:36
41,1,50 East Gas Rate,,2019-07-19 23:05:36
41,2,50 East Gas Instantaneous,,2019-07-19 23:05:36
